# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.132826857268810272e-02 2.244465611875057220e-02 1.465337276458740234e+00 3.231115341186523438e-01 4.004399105906486511e-02 2.705861069262027740e-02 5.997592210769653320e-01 4.154828190803527832e-01 2.031094580888748169e-02 2.015935257077217102e-02 1.465337276458740234e+00 3.231115341186523438e-01 4.004399105906486511e-02 2.705861069262027740e-02 5.997592210769653320e-01 4.154828190803527832e-01
8.000000000000000000e+01 6.176665425300598145e-03 2.512255450710654259e-03 7.016410678625106812e-02 7.885427027940750122e-02 2.154488116502761841e-02 3.107755258679389954e-02 6.018139794468879700e-02 5.426668375730514526e-02 4.430847708135843277e-03 2.004173351451754570e-03 7.016410678625106812e-02 7.885427027940750122e-02 2.154488116502761841e-02 3.107755258679389954e-02 6.018139794468879700e-02 5.426668375730514526e-02
